epoch,capsnet_acc,capsnet_loss,decoder_loss,loss,val_capsnet_acc,val_capsnet_loss,val_decoder_loss,val_loss
18,0.9052833358446757,0.0985680290311575,0.04043842672059934,0.11441989194601775,0.9457000052928924,0.0634045622870326,0.04712228994816542,0.08187649978324771
19,0.9100666670004527,0.09331443552548686,0.039666197802871464,0.10886358478416999,0.9443000018596649,0.06366712712682783,0.04655244287103415,0.08191568396985531
20,0.9154000021020572,0.08760939789315064,0.03903547989825407,0.10291130568832159,0.9524000030755997,0.059405733477324245,0.046089937724173066,0.07747298873960971
21,0.9194500013192495,0.0838390047227343,0.0384130397439003,0.09889691604922216,0.9524000024795533,0.05372434034012258,0.045531277097761634,0.07157260052859783
22,0.92340000162522,0.08058120629439751,0.03796530192097028,0.09546360437447826,0.9559000045061111,0.05235240320675075,0.04478663612157106,0.06990876385942102
23,0.9268833344181379,0.07723922193050385,0.03751192215209206,0.0919438949910303,0.95730000436306,0.05134724086616188,0.044742698818445205,0.06888637825846672
24,0.9284333343307177,0.07543182697768012,0.03709688317030668,0.08997380474582314,0.9582000041007995,0.0497275088308379,0.04433932740241289,0.06710852447897196
25,0.9320833368102709,0.07262829571962356,0.03679550743972262,0.0870521342071394,0.9599000054597855,0.04761674121953547,0.04384597450494766,0.06480436278507114
26,0.933566668232282,0.0705494346966346,0.03648285934701562,0.08485071506351233,0.9587000048160553,0.0453977206395939,0.04355331961065531,0.06247062122449279
27,0.9347166699171067,0.06953529839714369,0.036235221059372026,0.08373950466513634,0.9598000037670136,0.04537123139481992,0.04315494325011968,0.062287968732416626
28,0.9366833357016245,0.067439532764256,0.0359741738345474,0.0815414086729288,0.9592000025510788,0.04748261695727706,0.042976410016417506,0.06432936914265155
29,0.9386000011364619,0.06614347193390131,0.035770648686836166,0.0801655659203728,0.9613000041246414,0.042560738981701436,0.0428297158703208,0.059349987395107745
30,0.9383000023166339,0.06540757939219474,0.03568675914468865,0.07939678880696495,0.9629000043869018,0.042778569660149514,0.042616226561367515,0.05948412982746959
31,0.9396500009298324,0.06452681099375089,0.035461978875100615,0.07842790639648835,0.9647000056505203,0.041333777206018565,0.04243510477244854,0.057968337964266536
32,0.9405833338697751,0.0633328606809179,0.03532890730847915,0.07718179196119308,0.9641000032424927,0.04071677692700178,0.042312913425266746,0.05730343800038099
33,0.9411333349347114,0.0628366320952773,0.035186030669137836,0.07662955568482478,0.9642000061273575,0.04050280284602195,0.042137057185173035,0.05702052902430296
34,0.9416000018517177,0.061909728770454725,0.035125629073008896,0.07567897501091163,0.9649000042676925,0.04031102427281439,0.04209674775600433,0.05681294908747077
35,0.941700001458327,0.0616951626415054,0.03504034924631318,0.07543097920094927,0.9655000048875809,0.03934653821401298,0.041865743473172186,0.05575790923088789
36,0.9424333342909813,0.06065981442729632,0.03494077176786959,0.07435659656922022,0.9654000055789947,0.03888338047079742,0.04181756000965833,0.055275863222777846
37,0.9434333349267642,0.060379850929602984,0.034815406563381356,0.07402748986457786,0.96480000436306,0.03894929310306907,0.04174176227301359,0.055312063582241534
38,0.9438166674971581,0.05967549080960453,0.034746750996758544,0.07329621704916159,0.9663000041246415,0.03890233354642987,0.04173427637666464,0.05526216959580779
39,0.9437000026305516,0.059922380953406296,0.03467030097109576,0.07351313850531975,0.9671000081300736,0.038424103981815276,0.04162867002189159,0.05474254246801138
40,0.9447999997933706,0.059268531274671354,0.034694523739938934,0.07286878414452076,0.9671000045537949,0.038136588716879485,0.04160008519887924,0.05444382179528475
41,0.9461833345890045,0.058529790847872694,0.03462032051446537,0.07210095611711344,0.9671000057458877,0.038017145025078206,0.04144850317388773,0.054264957550913095
42,0.9452333335081736,0.05869640748947859,0.0345378871448338,0.07223525889217854,0.9679000067710877,0.0373353241989389,0.041473980508744714,0.05359312403947115
43,0.9464166675011317,0.05791841464738051,0.034523760126903655,0.07145172838121652,0.9677000045776367,0.03721599556971342,0.04150311466306448,0.05348521588370204
44,0.9453166691462199,0.058059932437414925,0.03450761164538562,0.07158691584443053,0.9678000050783158,0.03711186960805207,0.04139190461486578,0.053337495867162944
45,0.9444666690627734,0.058283921306331955,0.034451942540084324,0.07178908232599497,0.9680000060796737,0.03698113225400448,0.04137125674635172,0.053198664374649526
46,0.9470333343744278,0.057796148729200164,0.03449924104536573,0.07131985093777378,0.96760000705719,0.0370588933955878,0.041377235762774946,0.0532787693105638
47,0.9469500026106834,0.05733495295668642,0.03437380890982846,0.0708094857695202,0.9680000060796737,0.037016214560717346,0.04131648600101471,0.053212276864796876
48,0.9463500020901362,0.05713466508003573,0.03436178530255953,0.07060448460901778,0.9675000059604645,0.03694999284576625,0.04131097417324781,0.05314389420673251
49,0.9454833355545997,0.057201819385712345,0.0343406535188357,0.07066335519775749,0.9677000069618225,0.036537909605540334,0.041263985075056554,0.05271339144557714
